well_API14,operator,ENVBasin,Formation,prob_exceeds_breakeven,expected_profit_USD,pred_central_p50,band_low_calibrated,band_high_calibrated,actual_boe,is_labelled,rank_by_probability,recommended_top10pct
15129212510000,Occidental Oil and Gas,ROCKIES OTHER,MORROW L-2,0.071,-363765.0,906.0,-530.0,14620.0,4256.0,True,5549,False
30015334300000,Occidental Oil and Gas,PERMIAN OTHER,GLORIETA | YESO,0.071,-304365.0,2391.0,-223.0,21237.0,2392.0,True,5550,False
30025262560000,Chevron USA Inc.,DELAWARE,WOLFCAMP NORTH,0.071,-335796.0,1605.0,-18129.0,27533.0,1525.0,True,5551,False
30039250660000,ConocoPhillips Company/Burlington Resources,SAN JUAN,GALLUPDAKOTA WEST,0.071,-371470.0,713.0,-2173.0,12172.0,1065.0,True,5552,False
42003304120000,XTO Energy/ExxonMobil,PERMIAN OTHER,TUBB,0.071,-267287.0,3318.0,-1078.0,10518.0,569.0,True,5553,False
42003339710000,XTO Energy/ExxonMobil,PERMIAN OTHER,WICHITA,0.071,-321844.0,1954.0,-625.0,10032.0,844.0,True,5554,False
42003340050000,XTO Energy/ExxonMobil,PERMIAN OTHER,WICHITA | ALBANY,0.071,-312873.0,2178.0,-626.0,11169.0,5599.0,True,5555,False
42107315300000,"Juno Operating Company II, LLC",PERMIAN OTHER,CLEAR FORK,0.071,-372971.0,676.0,-708.0,22610.0,,False,5556,False
42173312970000,Hunt Oil Company,MIDLAND,CANYON,0.071,-260962.0,3476.0,70.0,9378.0,2813.0,True,5557,False
42173352400000,"Laredo Petroleum, Inc.",PERMIAN OTHER,WOLFCAMP,0.071,-159002.0,6025.0,-328.0,16648.0,,False,5558,False
42227009760000,Merit Energy Company,PERMIAN OTHER,GLORIETA,0.071,-294747.0,2631.0,-769.0,25919.0,2480.0,True,5559,False
42237401090000,Brigadier Operating LLC,FORT WORTH,ELLENBURGER,0.071,-312669.0,2183.0,-1043.0,13194.0,,False,5560,False
42269328640000,Hunt Oil Company,FORT WORTH,TOP MISSISSIPPIAN,0.071,-315549.0,2111.0,-918.0,17384.0,,False,5561,False
42475102440000,Whiting Petroleum,PERMIAN OTHER,YATES,0.071,-290371.0,2741.0,-223.0,11974.0,,False,5562,False
42475340670000,"Southwest Royalties, Inc.",DELAWARE,DELAWARE SAND,0.071,-353902.0,1152.0,-18420.0,33264.0,2516.0,True,5563,False
42501319900000,Occidental Oil and Gas,PERMIAN OTHER,SAN ANDRES,0.071,-380220.0,494.0,-1581.0,9080.0,108.0,True,5564,False
42501344670000,Occidental Oil and Gas,PERMIAN OTHER,SAN ANDRES,0.071,-385134.0,372.0,-1738.0,11300.0,-560.0,True,5565,False
42501351360000,Occidental Oil and Gas,PERMIAN OTHER,SAN ANDRES,0.071,-340104.0,1497.0,-601.0,10163.0,-300.0,True,5566,False
42501353530000,XTO Energy/ExxonMobil,PERMIAN OTHER,SAN ANDRES,0.071,-412801.0,-320.0,-4158.0,7071.0,-3879.0,True,5567,False
43013517330000,Newfield Exploration,UINTA,GREEN RIVER,0.071,-293959.0,2651.0,-407.0,16591.0,,False,5568,False
49005291080000,"Denbury Onshore, LLC",POWDER RIVER,SHANNON,0.071,-314230.0,2144.0,-1165.0,26356.0,5282.0,True,5569,False
49025204560000,Anadarko Petroleum Corporation,POWDER RIVER,WALL CREEK-2,0.071,-238917.0,4027.0,-2550.0,10626.0,8491.0,True,5570,False
30015314240000,Apache Corporation,PERMIAN OTHER,QUEEN-GRAYBURG-SAN ANDRES | GLORIETA-YESO O,0.07,-309493.0,2263.0,-997.0,13910.0,256.0,True,5571,False
30015343270000,Chevron USA Inc.,PERMIAN OTHER,PADDOCK,0.07,-298581.0,2535.0,-925.0,16685.0,241.0,True,5572,False
30025323920000,Apache Corporation,PERMIAN OTHER,GRAYBURG | SAN ANDRES,0.07,-343518.0,1412.0,-1122.0,12232.0,3229.0,True,5573,False
30025350280000,Chevron USA Inc.,PERMIAN OTHER,SEVEN RIVERS | QUEEN | GRAYBURG,0.07,-325639.0,1859.0,-632.0,12187.0,-408.0,True,5574,False
30025381190000,Apache Corporation,PERMIAN OTHER,GRAYBURG | SAN ANDRES SOUTH,0.07,-264506.0,3387.0,-814.0,10992.0,5372.0,True,5575,False
42003335910000,XTO Energy/ExxonMobil,PERMIAN OTHER,SAN ANDRES LOWER,0.07,-303113.0,2422.0,-317.0,12290.0,6115.0,True,5576,False
42003393510000,XTO Energy/ExxonMobil,PERMIAN OTHER,SAN ANGELO,0.07,-380159.0,496.0,-1603.0,12940.0,6185.0,True,5577,False
42003398350000,Legacy Reserves Operating LP,PERMIAN OTHER,GLORIETA,0.07,-334461.0,1638.0,-511.0,14548.0,,False,5578,False
42003441760000,SandRidge Energy,PERMIAN OTHER,SAN ANDRES,0.07,-451282.0,-1282.0,-3295.0,10749.0,-4291.0,True,5579,False
42003454980000,SandRidge Energy,PERMIAN OTHER,SAN ANDRES,0.07,-267418.0,3315.0,-388.0,14532.0,,False,5580,False
42003457870000,SandRidge Energy,PERMIAN OTHER,SAN ANDRES,0.07,-230105.0,4247.0,-358.0,18784.0,,False,5581,False
42003463780000,Occidental Oil and Gas,MIDLAND,WOLFCAMP,0.07,-909231.0,-12731.0,-20498.0,63118.0,-13442.0,True,5582,False
42135375160000,Apache Corporation,PERMIAN OTHER,TUBB,0.07,-315421.0,2114.0,-227.0,11671.0,-5.0,True,5583,False
42135386150000,ConocoPhillips Company/Burlington Resources,PERMIAN OTHER,CLEAR FORK,0.07,-323125.0,1922.0,-509.0,13520.0,,False,5584,False
42135389570000,XTO Energy/ExxonMobil,PERMIAN OTHER,WITCHITA ALBANY,0.07,-309657.0,2259.0,-402.0,14126.0,6866.0,True,5585,False
42135402510000,XTO Energy/ExxonMobil,PERMIAN OTHER,WITCHITA ALBANY,0.07,-275365.0,3116.0,-483.0,13413.0,5845.0,True,5586,False
42165017210000,XTO Energy/ExxonMobil,PERMIAN OTHER,CLEAR FORK LOWER,0.07,-325707.0,1857.0,-642.0,8779.0,1862.0,True,5587,False
42173338340000,"Laredo Petroleum, Inc.",MIDLAND,WOLFCAMP,0.07,-352785.0,1180.0,-312.0,13475.0,1393.0,True,5588,False
42173345390000,Apache Corporation,MIDLAND,TREND AREA,0.07,-320535.0,1987.0,-725.0,12794.0,,False,5589,False
42173346480000,Apache Corporation,MIDLAND,TREND AREA,0.07,-321739.0,1957.0,-909.0,13209.0,,False,5590,False
42173352750000,Apache Corporation,MIDLAND,FUSSELMAN,0.07,-328131.0,1797.0,-927.0,9676.0,,False,5591,False
42269328620000,Hunt Oil Company,FORT WORTH,TOP OF STRAWN 5400' LIME,0.07,-371450.0,714.0,-931.0,16245.0,,False,5592,False
42359303710000,Apache Corporation,MID-CONTINENT OTHER,STRAWN LIME,0.07,-532056.0,-3301.0,-6755.0,21949.0,-3074.0,True,5593,False
42365309410000,"Sheridan Production Company, LLC",ARK-LA-TX,COTTON VALLEY,0.07,-373606.0,660.0,-77.0,5562.0,1587.0,True,5594,False
42461381420000,Apache Corporation,MIDLAND,TREND AREA,0.07,-340007.0,1500.0,-635.0,14578.0,,False,5595,False
42461391170000,Summit Petroleum LLC,MIDLAND,TREND AREA,0.07,-321912.0,1952.0,-1314.0,18271.0,,False,5596,False
42475363800000,Whiting Petroleum,PERMIAN OTHER,YATES,0.07,-338976.0,1526.0,-390.0,15525.0,-306.0,True,5597,False
42501364100000,Occidental Oil and Gas,PERMIAN OTHER,AN ANDRES,0.07,-291540.0,2712.0,-432.0,12935.0,,False,5598,False
43047327120000,Newfield Exploration,UINTA,GREEN RIVER,0.07,-342139.0,1447.0,-873.0,16100.0,-649.0,True,5599,False
49025084910000,Anadarko Petroleum Corporation,POWDER RIVER,WALL CREEK-2,0.07,-267853.0,3304.0,-896.0,9262.0,-591.0,True,5600,False
42003378810000,"Texland Petroleum, LP",PERMIAN OTHER,SAN ANDRES,0.069,-314482.0,2138.0,-618.0,12205.0,505.0,True,5601,False
42107317040000,"Juno Operating Company II, LLC",PERMIAN OTHER,CLEAR FORK,0.069,-383683.0,408.0,-522.0,15252.0,,False,5602,False
42135331960000,Apache Corporation,MIDLAND,ATOKA,0.069,-336244.0,1594.0,-945.0,15338.0,,False,5603,False
42269329410000,Hunt Oil Company,FORT WORTH,PENNSYLVANIAN,0.069,-314701.0,2132.0,-878.0,17080.0,,False,5604,False
42383385620000,"Laredo Petroleum, Inc.",MIDLAND,WOLFCAMP,0.069,-838001.0,-10950.0,-20485.0,30588.0,-13674.0,True,5605,False
42475101670000,Whiting Petroleum,PERMIAN OTHER,YATES,0.069,-285420.0,2864.0,-223.0,12714.0,4629.0,True,5606,False
42501322130000,Occidental Oil and Gas,PERMIAN OTHER,SAN ANDRES,0.069,-315412.0,2115.0,-299.0,12988.0,-8.0,True,5607,False
42501351340000,Occidental Oil and Gas,PERMIAN OTHER,SAN ANDRES,0.069,-424214.0,-605.0,-3921.0,5471.0,279.0,True,5608,False
43013332290000,Newfield Exploration,UINTA,GREEN RIVER,0.069,-348331.0,1292.0,-784.0,14512.0,759.0,True,5609,False
43013338790000,Newfield Exploration,UINTA,GREEN RIVER,0.069,-314343.0,2141.0,-578.0,14577.0,3451.0,True,5610,False
49017060000000,Marathon Oil,BIGHORN,CURTIS,0.069,-296950.0,2576.0,-1087.0,11013.0,3872.0,True,5611,False
49025200420000,Anadarko Petroleum Corporation,POWDER RIVER,WALL CREEK,0.069,-349626.0,1259.0,-3496.0,5224.0,3458.0,True,5612,False
49029205160000,Marathon Oil,BIGHORN,EMBAR | TENSLEEP,0.069,-382403.0,440.0,-3132.0,20658.0,-416.0,True,5613,False
49029217020000,Marathon Oil,BIGHORN,TENSLEEP | EMBAR,0.069,-330206.0,1745.0,-1998.0,11839.0,1517.0,True,5614,False
49029217750000,Marathon Oil,BIGHORN,DARWIN | MADISON | EMBAR,0.069,-385534.0,362.0,-4216.0,8448.0,-4645.0,True,5615,False
17017348700000,Aethon Energy Operating LLC,ARK-LA-TX,HAYNESVILLE SHALE,0.068,569788.0,24245.0,-77.0,62209.0,-0.0,True,5616,False
17081214890000,Vine Oil & Gas LP,ARK-LA-TX,HAYNESVILLE,0.068,896703.0,32418.0,508.0,93019.0,,False,5617,False
30039212950000,Chevron USA Inc.,SAN JUAN,GALLUPDAKOTA WEST | MESAVERDE,0.068,-379627.0,509.0,-362.0,8824.0,-237.0,True,5618,False
42003321100000,XTO Energy/ExxonMobil,PERMIAN OTHER,WICHITA,0.068,-233140.0,4171.0,-948.0,12565.0,8246.0,True,5619,False
42003336760000,Chevron USA Inc.,PERMIAN OTHER,CLEAR FORK,0.068,-385634.0,359.0,-1168.0,9214.0,320.0,True,5620,False
42103354670000,Stronghold Energy II Operating LLC,PERMIAN OTHER,HOLT,0.068,-296973.0,2576.0,-376.0,10564.0,2555.0,True,5621,False
42135388700000,XTO Energy/ExxonMobil,PERMIAN OTHER,CLEAR FORK LOWER,0.068,-330704.0,1732.0,-767.0,10693.0,992.0,True,5622,False
42135419950000,Occidental Oil and Gas,PERMIAN OTHER,GLORIETA (CLEAR FORK),0.068,-305447.0,2364.0,-481.0,11975.0,,False,5623,False
42165305640000,XTO Energy/ExxonMobil,PERMIAN OTHER,CLEAR FORK,0.068,-312621.0,2184.0,-899.0,12660.0,2935.0,True,5624,False
42165335540000,XTO Energy/ExxonMobil,PERMIAN OTHER,CLEAR FORK LOWER,0.068,-349322.0,1267.0,-676.0,7729.0,8258.0,True,5625,False
42165383860000,XTO Energy/ExxonMobil,PERMIAN OTHER,TUBB,0.068,-421480.0,-537.0,-6389.0,8126.0,1390.0,True,5626,False
42173339180000,Vital Energy,PERMIAN OTHER,WOLFCAMP,0.068,-322092.0,1948.0,-223.0,22325.0,,False,5627,False
42173349100000,Apache Corporation,MIDLAND,FUSSELMAN,0.068,-339516.0,1512.0,-717.0,14505.0,,False,5628,False
42431310720000,Hunt Oil Company,MIDLAND,WOLFCAMP,0.068,-329368.0,1766.0,-447.0,12017.0,6517.0,True,5629,False
42461367370000,COG Operating LLC,MIDLAND,T. BEND,0.068,-410963.0,-274.0,-1798.0,12009.0,390.0,True,5630,False
42475021110000,"Four Corners Petroleum II, LLC",PERMIAN OTHER,YATES,0.068,-359999.0,1000.0,-1514.0,10503.0,7510.0,True,5631,False
42475101490000,Whiting Petroleum,PERMIAN OTHER,YATES,0.068,-333808.0,1655.0,-562.0,12163.0,,False,5632,False
42475363820000,Whiting Petroleum,PERMIAN OTHER,YATES,0.068,-425994.0,-650.0,-1379.0,8657.0,-613.0,True,5633,False
43013314770000,Newfield Exploration,UINTA,GREEN RIVER,0.068,-305991.0,2350.0,-232.0,18484.0,5004.0,True,5634,False
49025079040000,Anadarko Petroleum Corporation,POWDER RIVER,WALL CREEK-2,0.068,-272487.0,3188.0,-1721.0,8484.0,2876.0,True,5635,False
49025205850000,Anadarko Petroleum Corporation,POWDER RIVER,WALL CREEK-2,0.068,-306691.0,2333.0,-878.0,10567.0,2825.0,True,5636,False
4029270490000,,WESTERN US OTHER,UPPER UNDIFFERENTIATED,0.067,-309975.0,2251.0,-232.0,14685.0,7273.0,True,5637,False
5069064510000,"Bayswater Exploration & Production, LLC",DENVER-JULESBURG,NIOBRARA-CODELL,0.067,-289560.0,2761.0,-429.0,13779.0,,False,5638,False
5123367320000,"Bayswater Exploration & Production, LLC",DENVER-JULESBURG,NIOBRARA-CODELL,0.067,-291501.0,2712.0,-449.0,12003.0,,False,5639,False
30015343240000,Chevron USA Inc.,PERMIAN OTHER,PADDOCK,0.067,-273320.0,3167.0,-956.0,19930.0,-1650.0,True,5640,False
35049249350000,Citation Oil and Gas Corp.,ANADARKO,WOODFORD HUNTON VIOLA,0.067,-310049.0,2249.0,-1754.0,16307.0,6422.0,True,5641,False
42003385600000,Occidental Oil and Gas,PERMIAN OTHER,DEVONIAN LIME,0.067,-424126.0,-603.0,-4700.0,23229.0,-982.0,True,5642,False
42003389010000,XTO Energy/ExxonMobil,PERMIAN OTHER,SAN ANDRES UPPER,0.067,-412634.0,-316.0,-2459.0,7674.0,-156.0,True,5643,False
42003405920000,ConocoPhillips Company/Burlington Resources,PERMIAN OTHER,QUEEN,0.067,-357847.0,1054.0,-706.0,6873.0,1195.0,True,5644,False
42103326880000,Occidental Oil and Gas,PERMIAN OTHER,BARNETT,0.067,-327762.0,1806.0,-223.0,12740.0,8889.0,True,5645,False
42103347630000,Stronghold Energy II Operating LLC,PERMIAN OTHER,TUBB,0.067,-316581.0,2085.0,-294.0,8188.0,4631.0,True,5646,False
42103352210000,Chevron USA Inc.,PERMIAN OTHER,YATES,0.067,-391235.0,219.0,-1046.0,7172.0,-283.0,True,5647,False
42135417490000,Occidental Oil and Gas,PERMIAN OTHER,CLEAR FORK LOWER,0.067,-305919.0,2352.0,-659.0,15214.0,5993.0,True,5648,False
42173342820000,Apache Corporation,MIDLAND,FUSSELMAN,0.067,-300702.0,2482.0,-722.0,15180.0,,False,5649,False
42173359310000,Apache Corporation,PERMIAN OTHER,TREND AREA,0.067,-282624.0,2934.0,-531.0,18489.0,,False,5650,False
42461380810000,"Parsley Energy Operations, LLC",MIDLAND,ATOKA,0.067,-297460.0,2564.0,-575.0,15699.0,4572.0,True,5651,False
42475111070000,Whiting Petroleum,PERMIAN OTHER,YATES,0.067,-181183.0,5470.0,-11214.0,43046.0,,False,5652,False
42475111310000,Whiting Petroleum,PERMIAN OTHER,YATES,0.067,-321472.0,1963.0,-223.0,12092.0,,False,5653,False
42495105060000,Whiting Petroleum,PERMIAN OTHER,YATES,0.067,-356846.0,1079.0,-734.0,46691.0,995.0,True,5654,False
49003059550000,Marathon Oil,BIGHORN,TENSLEEP,0.067,-224114.0,4397.0,-551.0,7629.0,1218.0,True,5655,False
49017064240000,Marathon Oil,BIGHORN,CURTIS,0.067,-344567.0,1386.0,-1452.0,9279.0,815.0,True,5656,False
49017202890000,Marathon Oil,BIGHORN,PHOSPHORIA | PHOSPHORIA-TENSLEEP,0.067,-410455.0,-261.0,-3195.0,23078.0,-1898.0,True,5657,False
49017205400000,Marathon Oil,BIGHORN,PHOSPHORIA-TENSLEEP,0.067,-346509.0,1337.0,-1717.0,10685.0,-1522.0,True,5658,False
49017212790000,Marathon Oil,BIGHORN,PHOSPHORIA-TENSLEEP-DARWIN | PHOSPHORIA-TENSLEEP-DARWIN-MADISON,0.067,-395793.0,105.0,-3956.0,29354.0,796.0,True,5659,False
49025088480000,Anadarko Petroleum Corporation,POWDER RIVER,WALL CREEK-2,0.067,-299873.0,2503.0,-4706.0,14594.0,8761.0,True,5660,False
49029215310000,Marathon Oil,ROCKIES OTHER,TENSLEEP,0.067,-360712.0,982.0,-4310.0,10129.0,-3605.0,True,5661,False
5123115030000,K.P. Kauffman Company,DENVER-JULESBURG,NIOBRARA-CODELL,0.066,-328363.0,1791.0,-66.0,4388.0,1404.0,True,5662,False
30025240460000,Chevron USA Inc.,PERMIAN OTHER,ABO NORTH,0.066,-330619.0,1735.0,-907.0,21775.0,1080.0,True,5663,False
35019259590000,Citation Oil and Gas Corp.,ARDMORE,HOXBAR-DEESE,0.066,-241188.0,3970.0,-612.0,35505.0,,False,5664,False
42003359370000,XTO Energy/ExxonMobil,PERMIAN OTHER,SAN ANDRES,0.066,-426967.0,-674.0,-3390.0,5569.0,-832.0,True,5665,False
42003439330000,"RSP Permian, LLC",MIDLAND,ATOKA,0.066,-483718.0,-2093.0,-4358.0,14699.0,-1525.0,True,5666,False
42103333590000,Apache Corporation,PERMIAN OTHER,DEVONIAN,0.066,-342627.0,1434.0,-223.0,17022.0,-0.0,True,5667,False
42103360520000,Apache Corporation,PERMIAN OTHER,GRAYBURG,0.066,-315431.0,2114.0,-395.0,20816.0,,False,5668,False
42135408970000,Kinder Morgan,PERMIAN OTHER,SAN ANDRES,0.066,-317205.0,2070.0,-204.0,13556.0,3271.0,True,5669,False
42173343660000,"Laredo Petroleum, Inc.",MIDLAND,CANYON,0.066,-268032.0,3299.0,-644.0,14908.0,,False,5670,False
42173351620000,Apache Corporation,MIDLAND,STRAWN,0.066,-368842.0,779.0,-696.0,16381.0,,False,5671,False
42227345300000,ConocoPhillips Company/Burlington Resources,PERMIAN OTHER,CLEAR FORK UPPER,0.066,-345405.0,1365.0,-402.0,19741.0,479.0,True,5672,False
42227369490000,"CrownQuest Operating, LLC",MIDLAND,TREND AREA,0.066,-312502.0,2187.0,-719.0,10126.0,,False,5673,False
42383377440000,"FIML Natural Resources, LLC",MIDLAND,CLINE,0.066,-326429.0,1839.0,-736.0,12896.0,,False,5674,False
42475341220000,Whiting Petroleum,PERMIAN OTHER,YATES,0.066,-382751.0,431.0,-1880.0,24103.0,-615.0,True,5675,False
49025070690000,Anadarko Petroleum Corporation,POWDER RIVER,WALL CREEK-2,0.066,-307968.0,2301.0,-2406.0,6948.0,-1720.0,True,5676,False
49025085110000,Anadarko Petroleum Corporation,POWDER RIVER,WALL CREEK-2,0.066,-296129.0,2597.0,-1649.0,10824.0,-433.0,True,5677,False
49025087940000,Anadarko Petroleum Corporation,POWDER RIVER,WALL CREEK-2,0.066,-305504.0,2362.0,-592.0,14069.0,,False,5678,False
15081212440000,Merit Energy Company LLC,MID-CONTINENT OTHER,MRMC,0.065,-326798.0,1830.0,-0.0,22009.0,2734.0,True,5679,False
35019257250000,Citation Oil and Gas Corp.,ARDMORE,HOXBAR-DEESE,0.065,-236138.0,4097.0,-635.0,34554.0,,False,5680,False
35019261070000,Citation Oil and Gas Corp.,ARDMORE,HOXBAR-DEESE,0.065,-234705.0,4132.0,-587.0,32202.0,,False,5681,False
35129238200000,Apache Corporation,ANADARKO,TONKAWA,0.065,-378774.0,531.0,-3391.0,17084.0,,False,5682,False
42003359990000,XTO Energy/ExxonMobil,PERMIAN OTHER,WICHITA,0.065,-367388.0,815.0,-1145.0,10354.0,-13.0,True,5683,False
42003371180000,XTO Energy/ExxonMobil,PERMIAN OTHER,WICHITA,0.065,-323442.0,1914.0,-335.0,9268.0,9828.0,True,5684,False
42003387110000,XTO Energy/ExxonMobil,PERMIAN OTHER,TOP LOWER ANDRES,0.065,-375207.0,620.0,-1377.0,11458.0,-371.0,True,5685,False
42003459450000,"Texland Petroleum, LP",PERMIAN OTHER,SAN ANDRES,0.065,-390731.0,232.0,-5523.0,16857.0,-8665.0,True,5686,False
42195319390000,LeNorman Operating LLC,ANADARKO,MARMATON,0.065,-347204.0,1320.0,-3378.0,26333.0,,False,5687,False
42227340390000,ConocoPhillips Company/Burlington Resources,PERMIAN OTHER,CLEAR FORK,0.065,-331326.0,1717.0,-237.0,10688.0,4891.0,True,5688,False
42283340930000,EP Energy,WESTERN GULF,EAGLE FORD,0.065,-562045.0,-4051.0,-20981.0,66446.0,-13045.0,True,5689,False
42317383350000,"Linn Energy, LLC",MIDLAND,MISSISSIPPIAN,0.065,-387226.0,319.0,-2177.0,9186.0,-227.0,True,5690,False
42363361370000,"Veritas Energy, LLC",FORT WORTH,MARBLE FALLS,0.065,-326118.0,1847.0,-847.0,10393.0,,False,5691,False
42383379790000,"Laredo Petroleum, Inc.",MIDLAND,ATOKA,0.065,-302678.0,2433.0,-969.0,13394.0,-163.0,True,5692,False
42475108720000,Whiting Petroleum,PERMIAN OTHER,YATES,0.065,-266652.0,3334.0,-223.0,11881.0,7955.0,True,5693,False
42475108900000,Whiting Petroleum,PERMIAN OTHER,YATES,0.065,-320509.0,1987.0,-227.0,12673.0,,False,5694,False
42475110520000,Whiting Petroleum,PERMIAN OTHER,YATES,0.065,-321996.0,1950.0,-223.0,12713.0,,False,5695,False
42475111040000,Whiting Petroleum,PERMIAN OTHER,YATES,0.065,-309475.0,2263.0,-223.0,14359.0,,False,5696,False
42475328530000,Whiting Petroleum,PERMIAN OTHER,YATES,0.065,-277511.0,3062.0,-223.0,10872.0,3351.0,True,5697,False
42475328550000,Whiting Petroleum,PERMIAN OTHER,YATES,0.065,-298562.0,2536.0,-223.0,10130.0,2507.0,True,5698,False
42475328620000,Whiting Petroleum,PERMIAN OTHER,YATES,0.065,-258137.0,3547.0,-223.0,14527.0,6167.0,True,5699,False
42475330700000,Whiting Petroleum,PERMIAN OTHER,YATES,0.065,-292734.0,2682.0,-223.0,12066.0,3574.0,True,5700,False
42475330710000,Whiting Petroleum,PERMIAN OTHER,YATES,0.065,-275192.0,3120.0,-223.0,11400.0,5408.0,True,5701,False
42485461640000,White Knight Production LLC,FORT WORTH,CADDO,0.065,-344895.0,1378.0,-4193.0,14162.0,137.0,True,5702,False
42501311070000,XTO Energy/ExxonMobil,PERMIAN OTHER,SAN ANDRES,0.065,-411809.0,-295.0,-3168.0,5718.0,513.0,True,5703,False
42501320090000,Occidental Oil and Gas,PERMIAN OTHER,SAN ANDRES,0.065,-379845.0,504.0,-1582.0,9143.0,106.0,True,5704,False
43013335210000,Newfield Exploration,UINTA,GREEN RIVER,0.065,-379282.0,518.0,-2335.0,20677.0,2955.0,True,5705,False
43013337100000,Newfield Exploration,UINTA,GREEN RIVER,0.065,-386326.0,342.0,-3486.0,12224.0,1493.0,True,5706,False
43013504660000,Bill Barrett Corp,UINTA,GREEN RIVER | WASATCH,0.065,-275071.0,3123.0,-448.0,24617.0,,False,5707,False
47103035360000,,APPALACHIAN,POINT PLEASANT,0.065,994195.0,34855.0,-100.0,99100.0,,False,5708,False
49025083610000,Anadarko Petroleum Corporation,POWDER RIVER,WALL CREEK-2,0.065,-311154.0,2221.0,-3396.0,10256.0,-2968.0,True,5709,False
49025088680000,Anadarko Petroleum Corporation,POWDER RIVER,WALL CREEK-2,0.065,-292989.0,2675.0,-2615.0,9458.0,1607.0,True,5710,False
49025201390000,Anadarko Petroleum Corporation,POWDER RIVER,WALL CREEK-2,0.065,-321087.0,1973.0,-3345.0,7323.0,1694.0,True,5711,False
49025217790000,Anadarko Petroleum Corporation,POWDER RIVER,WALL CREEK-2 | WALL CREEK 1-2,0.065,-319851.0,2004.0,-675.0,11436.0,166.0,True,5712,False
49029217070000,Marathon Oil,BIGHORN,EMBAR | TENSLEEP,0.065,-326253.0,1844.0,-861.0,12040.0,676.0,True,5713,False
49029310830000,Marathon Oil,ROCKIES OTHER,TENSLEEP,0.065,-370661.0,733.0,-2019.0,7108.0,285.0,True,5714,False
30025311530000,STRATA PRODUCTION COMPANY,DELAWARE,YATES,0.064,-316746.0,2081.0,-17451.0,34328.0,543.0,True,5715,False
30025334010000,Chevron USA Inc.,PERMIAN OTHER,TUBB | DRINKARD,0.064,-342934.0,1427.0,-1011.0,10256.0,5734.0,True,5716,False
42003452120000,Occidental Oil and Gas,PERMIAN OTHER,CLEAR FORK,0.064,-298858.0,2529.0,-481.0,14471.0,,False,5717,False
42003459070000,SandRidge Energy,PERMIAN OTHER,SAN ANDRES,0.064,-269937.0,3252.0,-511.0,14903.0,,False,5718,False
42103356110000,Slant Operating,PERMIAN OTHER,TUBB,0.064,-251160.0,3721.0,279.0,13903.0,2596.0,True,5719,False
42103360110000,XTO Energy/ExxonMobil,PERMIAN OTHER,FUSSELMAN,0.064,-312145.0,2196.0,-223.0,17196.0,1106.0,True,5720,False
42135416310000,Occidental Oil and Gas,PERMIAN OTHER,CLEAR FORK,0.064,-273073.0,3173.0,-448.0,12945.0,,False,5721,False
42135422010000,Occidental Oil and Gas,PERMIAN OTHER,CLEAR FORK,0.064,-267708.0,3307.0,-438.0,13796.0,,False,5722,False
42135431860000,ConocoPhillips Company/Burlington Resources,PERMIAN OTHER,CLEAR FORK,0.064,-255179.0,3621.0,-420.0,14440.0,,False,5723,False
42165375070000,XTO Energy/ExxonMobil,PERMIAN OTHER,CLEAR FORK CONSOLIDATED,0.064,-253325.0,3667.0,-414.0,13289.0,,False,5724,False
42165376230000,Citation Oil and Gas Corp.,PERMIAN OTHER,CLEAR FORK LOWER,0.064,-321411.0,1965.0,-517.0,12841.0,,False,5725,False
42165388620000,"White Rock Oil & Gas, LLC",PERMIAN OTHER,CLEAR FORK,0.064,-257965.0,3551.0,-531.0,18262.0,,False,5726,False
42173347490000,"Laredo Petroleum, Inc.",MIDLAND,WOLFCAMP,0.064,-152923.0,6177.0,-2590.0,19426.0,7782.0,True,5727,False
42211355850000,LeNorman Operating LLC,ANADARKO,DOUGLAS,0.064,-314511.0,2137.0,-2087.0,20059.0,,False,5728,False
42269329280000,Hunt Oil Company,FORT WORTH,CONGLOMERATE,0.064,-353442.0,1164.0,-958.0,16717.0,,False,5729,False
42357336690000,MEWBOURNE OIL COMPANY,ANADARKO,MARMATON (DES MOINES),0.064,-1019031.0,-15476.0,-30524.0,27454.0,-17782.0,True,5730,False
42461383480000,COG Operating LLC,MIDLAND,CONSOLIDATED,0.064,-331270.0,1718.0,-809.0,16339.0,,False,5731,False
43013507020000,Newfield Exploration,UINTA,GREEN RIVER,0.064,-351094.0,1223.0,-2304.0,12676.0,-1069.0,True,5732,False
49003216370000,Marathon Oil,BIGHORN,MADISON,0.064,-243891.0,3903.0,-774.0,17625.0,3434.0,True,5733,False
49025001090000,Anadarko Petroleum Corporation,POWDER RIVER,WALL CREEK-2,0.064,-237735.0,4057.0,-74.0,11190.0,,False,5734,False
4029019800000,Occidental Oil and Gas,WESTERN US OTHER,555 STEVENS,0.063,-341013.0,1475.0,-573.0,11620.0,-328.0,True,5735,False
15129211290000,Merit Energy Company LLC,MID-CONTINENT OTHER,MRW U,0.063,-369501.0,762.0,-2.0,20922.0,188.0,True,5736,False
30025402740000,Apache Corporation,PERMIAN OTHER,BLI-TU-DR NORTH,0.063,-283538.0,2912.0,-75.0,12708.0,1741.0,True,5737,False
35129235880000,"Laredo Petroleum, Inc.",ANADARKO,TONKAWA,0.063,-301771.0,2456.0,-2184.0,48548.0,,False,5738,False
